Путь;Имя файла;№ листа;Имя листа;Видимость;Строка заголовка;№ колонки;Буква колонки;Заголовок колонки
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;18;Icara-DEIEDK-EMDK;visible;1;7;G;Ünvanı
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;18;Icara-DEIEDK-EMDK;visible;1;8;H;Balanssaxlayıcı
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;18;Icara-DEIEDK-EMDK;visible;1;9;I;Şəhadətnamə və müqavilənin №-si
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;18;Icara-DEIEDK-EMDK;visible;1;10;J;Registr nömrəsi
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;18;Icara-DEIEDK-EMDK;visible;1;11;K;Qovluq
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;18;Icara-DEIEDK-EMDK;visible;1;12;L;Səhifə
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;19;Icara-EMDK;visible;1;1;A;№
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;19;Icara-EMDK;visible;1;2;B;Rayonun adı
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;19;Icara-EMDK;visible;1;3;C;Müqavilə (Şəhadətnamə) verilir
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;19;Icara-EMDK;visible;1;4;D;Əmlakın ümumi sahəsi
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;19;Icara-EMDK;visible;1;5;E;Ünvanı
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;19;Icara-EMDK;visible;1;6;F;Şəhadətnamə və Müqavilə №-si
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;19;Icara-EMDK;visible;1;7;G;Qovluq
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;19;Icara-EMDK;visible;1;8;H;Səhifə
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;20;torp 2008-2010;visible;1;2;B;Rayonun adı
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;20;torp 2008-2010;visible;1;3;C;Şəhadətnamə verilir
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;20;torp 2008-2010;visible;1;4;D;Obyektin adı
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;20;torp 2008-2010;visible;1;5;E;Torpaq sahəsi (kv.m.)
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;20;torp 2008-2010;visible;1;6;F;Ünvanı
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;20;torp 2008-2010;visible;1;7;G;Şəhadətnamə və ƏMDK-də müqavilələrin №-si
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;20;torp 2008-2010;visible;1;8;H;Qovluq
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;20;torp 2008-2010;visible;1;9;I;Səhifə
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;21;eidk;visible;1;1;A;eidk
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;21;eidk;visible;1;2;B;Rayonun adı
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;21;eidk;visible;1;3;C;Müqavilə verilir
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;21;eidk;visible;1;4;D;Obyektin adı
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;21;eidk;visible;1;5;E;Torpaq sahəsi (kv.m.)
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;21;eidk;visible;1;6;F;Ünvanı
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;21;eidk;visible;1;7;G;ƏMDK-də müqavilələrin №-si
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;21;eidk;visible;1;8;H;Qovluq
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;21;eidk;visible;1;9;I;Səhifə
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;21;eidk;visible;1;10;J;ƏMDK
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;22;registr 2as;visible;9;1;A;№
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;22;registr 2as;visible;9;2;B;müqavilənin nömrəsi
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;22;registr 2as;visible;9;3;C;müqavilənin tarixi
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;22;registr 2as;visible;9;4;D;alıcının adı
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;22;registr 2as;visible;9;5;E;əmlakın adı
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;22;registr 2as;visible;9;6;F;əmlakın ünvanı
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;22;registr 2as;visible;9;7;G;torpaq sahəsi kv.m
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;22;registr 2as;visible;9;8;H;əmlakın regist kodu
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;22;registr 2as;visible;9;9;I;Alt hissənin kodu
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;22;registr 2as;visible;9;10;J;rayon
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;22;registr 2as;visible;9;11;K;Balans saxlayıcı təşkilatın kodu
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;22;registr 2as;visible;9;12;L;Balans saxlayıcı (keçmiş balans saxlayıcı təşkilatın adı)
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;22;registr 2as;visible;9;13;M;Baş idarə (keçmiş baş idarə)
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;23;2 rüb;visible;6;1;A;№
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;23;2 rüb;visible;6;2;B;müqavilənin tipi
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;23;2 rüb;visible;6;3;C;müqavilənin nömrəsi
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;23;2 rüb;visible;6;4;D;müqavilənin tarixi
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;23;2 rüb;visible;6;5;E;alıcının adı
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;23;2 rüb;visible;6;6;F;əmlakın adı
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;23;2 rüb;visible;6;7;G;əmlakın ünvanı
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;23;2 rüb;visible;6;8;H;sahə kv.m
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;23;2 rüb;visible;6;9;I;mərtəbə
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;23;2 rüb;visible;6;10;J;rayon
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;23;2 rüb;visible;6;11;K;registr nömrəsi
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;23;2 rüb;visible;6;12;L;alt hissənin nömrəsi
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;23;2 rüb;visible;6;13;M;Balans saxlayıcı təşkilatın kodu
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;23;2 rüb;visible;6;14;N;Balans saxlayıcı (keçmiş balans saxlayıcı təşkilatın adı)
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;23;2 rüb;visible;6;15;O;Baş idarə (keçmiş baş idarə)
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;24;1 rüb as;visible;8;1;A;№
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;24;1 rüb as;visible;8;2;B;müqavilənin nömrəsi
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;24;1 rüb as;visible;8;3;C;müqavilənin tarixi
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;24;1 rüb as;visible;8;4;D;alıcının adı
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;24;1 rüb as;visible;8;5;E;əmlakın adı
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;24;1 rüb as;visible;8;6;F;əmlakın ünvanı
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;24;1 rüb as;visible;8;7;G;torpaq sahəsi kv.m
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;24;1 rüb as;visible;8;8;H;əmlakın regist kodu
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;24;1 rüb as;visible;8;9;I;Alt hissənin kodu
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;24;1 rüb as;visible;8;10;J;rayon
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;24;1 rüb as;visible;8;11;K;Balans saxlayıcı təşkilatın kodu
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;24;1 rüb as;visible;8;12;L;Balans saxlayıcı (keçmiş balans saxlayıcı təşkilatın adı)
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;24;1 rüb as;visible;8;13;M;Baş idarə (keçmiş baş idarə)
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;25;1 rüb;visible;15;1;A;№
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;25;1 rüb;visible;15;2;B;müqavilənin tipi
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;25;1 rüb;visible;15;3;C;müqavilənin nömrəsi
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;25;1 rüb;visible;15;4;D;müqavilənin tarixi
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;25;1 rüb;visible;15;5;E;alıcının adı
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;25;1 rüb;visible;15;6;F;əmlakın adı
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;25;1 rüb;visible;15;7;G;əmlakın ünvanı
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;25;1 rüb;visible;15;8;H;sahə kv.m
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;25;1 rüb;visible;15;9;I;mərtəbə
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;25;1 rüb;visible;15;10;J;rayon
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;25;1 rüb;visible;15;11;K;registr nömrəsi
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;25;1 rüb;visible;15;12;L;alt hissənin nömrəsi
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;25;1 rüb;visible;15;13;M;Balans saxlayıcı təşkilatın kodu
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;25;1 rüb;visible;15;14;N;Balans saxlayıcı (keçmiş balans saxlayıcı təşkilatın adı)
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;25;1 rüb;visible;15;15;O;Baş idarə (keçmiş baş idarə)
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;26;abş;visible;2;3;C;Ünvan
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;26;abş;visible;2;4;D;Ərizə
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;26;abş;visible;2;5;E;Tex Pasp
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;26;abş;visible;2;6;F;Qeydvəs
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;26;abş;visible;2;7;G;Arayışı
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;26;abş;visible;2;8;H;Əmrdən çıxarış
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;26;abş;visible;2;9;I;Müayinə aktı
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;26;abş;visible;2;10;J;Qərar. Çıxar.
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;26;abş;visible;2;11;K;Arayiş
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;26;abş;visible;2;12;L;Sərənc Çıxarış
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;26;abş;visible;2;13;M;Alqı-satqı müqav.
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;26;abş;visible;2;14;N;Digər sənəd.
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;26;abş;visible;2;15;O;Qiymətləndirmə Cədvəli
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;26;abş;visible;2;16;P;İnven. №-si
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;26;abş;visible;2;17;Q;Qeyd №-si
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;27;buzovna;visible;2;3;C;Ünvan
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;27;buzovna;visible;2;4;D;Ərizə
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;27;buzovna;visible;2;5;E;Tex Pasp
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;27;buzovna;visible;2;6;F;Qeydvəs
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;27;buzovna;visible;2;7;G;Arayışı
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;27;buzovna;visible;2;8;H;Əmrdən çıxarış
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;27;buzovna;visible;2;9;I;Müayinə aktı
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;27;buzovna;visible;2;10;J;Qərar. Çıxar.
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;27;buzovna;visible;2;11;K;Arayiş
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;27;buzovna;visible;2;12;L;Sərənc Çıxarış
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;27;buzovna;visible;2;13;M;Alqı-satqı müqav.
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;27;buzovna;visible;2;14;N;Digər sənəd.
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;27;buzovna;visible;2;15;O;Qiymətləndirmə Cədvəli
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;27;buzovna;visible;2;16;P;İnven. №-si
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;27;buzovna;visible;2;17;Q;Qeyd №-si
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;28;zeyt tam;visible;2;3;C;Ünvan
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;28;zeyt tam;visible;2;4;D;Ərizə
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;28;zeyt tam;visible;2;5;E;Tex Pasp
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;28;zeyt tam;visible;2;6;F;Qeydvəs
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;28;zeyt tam;visible;2;7;G;Arayışı
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;28;zeyt tam;visible;2;8;H;Əmrdən çıxarış
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;28;zeyt tam;visible;2;9;I;Müayinə aktı
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;28;zeyt tam;visible;2;10;J;Qərar. Çıxar.
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;28;zeyt tam;visible;2;11;K;Arayiş
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;28;zeyt tam;visible;2;12;L;Sərənc Çıxarış
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;28;zeyt tam;visible;2;13;M;Alqı-satqı müqav.
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;28;zeyt tam;visible;2;14;N;Digər sənəd.
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;28;zeyt tam;visible;2;15;O;Qiymətləndirmə Cədvəli
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;28;zeyt tam;visible;2;16;P;İnven. №-si
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;28;zeyt tam;visible;2;17;Q;Qeyd №-si
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;29;sov üçün siy köhnə;visible;2;1;A;№
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;29;sov üçün siy köhnə;visible;2;2;B;Soyadı,adı,atasının adı
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;29;sov üçün siy köhnə;visible;2;3;C;Reyestr nömrəsi
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;30;çixarış sov üçün siy;visible;3;2;B;№
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;30;çixarış sov üçün siy;visible;3;3;C;Soyadı,Adı,Atasının adı
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;30;çixarış sov üçün siy;visible;3;4;D;Reyestr nömrəsi
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;31;sov üçün siy;visible;2;1;A;№
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;31;sov üçün siy;visible;2;2;B;Soyadı,adı,atasının adı
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;31;sov üçün siy;visible;2;3;C;Reyestr nömrəsi
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;32;sabunçu;visible;2;5;E;Ərizə
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;32;sabunçu;visible;2;6;F;Tex. Pasp.
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;32;sabunçu;visible;2;7;G;Qeyd.vəs.
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;32;sabunçu;visible;2;8;H;Müay. aktı
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;32;sabunçu;visible;2;9;I;Sovx. Əriz.
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;32;sabunçu;visible;2;10;J;Sovx. Arayışı
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;32;sabunçu;visible;2;11;K;Əmrdən çıxarış
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;32;sabunçu;visible;2;12;L;Qərar. Çıxar.
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;32;sabunçu;visible;2;13;M;Sərənc Çıxarış
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;32;sabunçu;visible;2;14;N;Order
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;32;sabunçu;visible;2;15;O;Alqı-satqı müqav.
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;32;sabunçu;visible;2;16;P;Vərəs. şəhad.
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;32;sabunçu;visible;2;17;Q;Digər sənəd.
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;32;sabunçu;visible;2;18;R;İnven. N-si
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;32;sabunçu;visible;2;19;S;Qeyd N-si
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;32;sabunçu;visible;2;20;T;Qeyd
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;33;ramana;visible;2;3;C;Ünvan
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;33;ramana;visible;2;4;D;Ərizə
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;33;ramana;visible;2;5;E;Texniki pasport
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;33;ramana;visible;2;6;F;Qeyd.vəs.
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;33;ramana;visible;2;7;G;Müayinə aktı
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;33;ramana;visible;2;8;H;Sovx. Ərizəsi
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;33;ramana;visible;2;9;I;Sovx. Arayışı
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;33;ramana;visible;2;10;J;Əmrdən çıxarış
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;33;ramana;visible;2;11;K;Qərardan çıxarış
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;33;ramana;visible;2;12;L;Order
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;33;ramana;visible;2;13;M;Alqı-satqı müqav.
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;33;ramana;visible;2;14;N;Vərəsəlik şəhadət.
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;33;ramana;visible;2;15;O;Digər sənədlər
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;33;ramana;visible;2;16;P;İnventaN-si
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;33;ramana;visible;2;17;Q;Qeyd N-si
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;34;köhnə türkan;visible;6;3;C;Ərizə
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;34;köhnə türkan;visible;6;4;D;Tex. Pasp.
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;34;köhnə türkan;visible;6;5;E;Qeyd.vəs.
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;34;köhnə türkan;visible;6;6;F;Müay. aktı
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;34;köhnə türkan;visible;6;7;G;Sovx. Əriz.
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;34;köhnə türkan;visible;6;8;H;Sovx. Arayışı
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;34;köhnə türkan;visible;6;9;I;Əmrdən çıxarış
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;34;köhnə türkan;visible;6;10;J;Qərar. Çıxar.
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;34;köhnə türkan;visible;6;11;K;Sərənc Çıxarış
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;34;köhnə türkan;visible;6;12;L;Order
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;34;köhnə türkan;visible;6;13;M;Alqı-satqı müqav.
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;34;köhnə türkan;visible;6;14;N;Vərəs. şəhad.
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;34;köhnə türkan;visible;6;15;O;Digər sənəd.
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;34;köhnə türkan;visible;6;16;P;İnven. N-si
ARXIV/Ozallasma-abş-reg- yeni.xls;Ozallasma-abş-reg- yeni.xls;34;köhnə türkan;visible;6;17;Q;Qeyd N-si
